Kreis,Datum,Länge (h),TO-Punkte,AfD-Anträge,Kooperation,Inhaltlich,Personell,Organisatorisch,Notizen,Person
13072,6/24/2020,3,11,3,0,0,0,0,"1 Antrag zurückgezogen, 1 in Ausschuss verwiesen",Ella
13072,9/23/2020,6,19,2,0,0,0,0,1 Änderungsantrag: keine ausführlichen Abstimmunsergebnisse dokumentiert,Ella
13072,11/25/2020,NA,4,0,0,0,0,0,kein richtiges Protokoll vorhanden,Ella
13072,12/15/2020,3.5,12,1,1,1,0,0,,Ella
13072,2/24/2021,3.5,15,4,0,0,0,0,keine ausführlichen Abstimmungsergebnisse dokumentiert,Ella
13072,4/28/2021,3,13,1,0,0,0,0,,Ella
13072,6/16/2021,4,21,4,0,0,0,0,keine ausführlichen Abstimmungsergebnisse dokumentiert,Ella
13072,9/15/2021,3.5,10,2,0,0,0,0,,Ella
13072,10/27/2021,5,17,0,0,0,0,0,,Ella
13072,11/25/2021,1.5,4,1,0,0,0,0,,Ella
13072,12/14/2021,3.5,16,2,0,0,0,0,keine ausführlichen Abstimmungsergebnisse dokumentiert,Ella
13072,2/23/2022,2,13,1,0,0,0,0,auch mehrfache Nachbenennung,Ella
13072,4/27/2022,2,13,3,0,0,0,0,1 von Tagesordnung abgesetzt,Ella
13072,6/29/2022,5,22,0,0,0,0,0,,Ella
13072,9/21/2022,5,20,2,0,0,0,0,zurückgezogen,Ella
13072,11/2/2022,4,21,0,0,0,0,0,,Ella
13072,12/21/2022,4,16,3,1,1,0,0,,Ella
13072,2/22/2023,4.5,16,3,0,0,0,0,keine ausführlichen Abstimmunsgergebnisse dokumentiert,Ella
13072,4/19/2023,4,13,1,0,0,0,0,,Ella
13072,7/12/2023,5,27,2,1,1,0,0,,Ella
13072,9/13/2023,0.25,4,0,0,0,0,0,,Ella
13072,10/4/2023,3.75,23,0,0,0,0,0,,Ella
13072,12/12/2023,3.25,15,2,0,0,0,0,beide Anträge vertagt,Ella
13072,1/9/2024,2.25,9,2,0,0,0,0,keine ausführlichen Abstimmungsergebnisse dokumentiert,Ella
13072,2/28/2024,3.75,17,2,0,0,0,0,"keine ausführlichen Abstimmungsergebnisse dokumentiert, ein Antrag zurückgezogen",Ella
13072,5/15/2024,NA,29,2,0,0,0,0,keine ausführlichen Abstimmungsergebnisse dokumentiert; kein ausführliches Protokoll,Ella
13071,9/23/2019,3.5,26,0,0,0,0,0,,Ella
13071,12/16/2019,4.5,30,3,2,2,0,0,,Ella
13071,4/16/2020,NA,16,0,0,0,0,0,,Ella
13071,6/10/2020,5,32,5,0,0,0,0,,Ella
13071,9/28/2020,4.5,33,10,0,0,0,0,viele davon Nachbenennung,Ella
13071,12/7/2020,5.25,24,4,0,0,0,0,,Ella
13071,2/22/2021,4.75,8,9,0,0,0,0,größtenteils in Ausschüsse verwiesen,Ella
13071,3/22/2021,6,31,4,0,0,0,0,ein Antrag zurückgezogen,Ella
13071,6/14/2021,5.5,26,3,1,1,0,0,,Ella
13071,9/6/2021,1,16,1,1,1,0,0,,Ella
13071,1/31/2022,1.25,10,0,0,0,0,0,,Ella
13071,3/28/2022,5.25,32,2,1,1,0,0,,Ella
13071,6/13/2022,5,24,1,0,0,0,0,,Ella
13071,7/11/2022,3.5,15,8,1,1,0,0,,Ella
13071,9/26/2022,5.5,29,1,1,1,0,0,,Ella
13071,12/5/2022,4.5,33,7,0,0,0,0,größtenteils Nachbenennung,Ella
13071,3/13/2022,3.75,20,4,0,0,0,0,,Ella
13071,7/3/2023,4.75,33,1,0,0,0,0,,Ella
13071,10/16/2023,5.75,21,1,0,0,0,0,,Ella
13071,12/4/2023,4.5,32,2,0,0,0,0,,Ella
13071,4/29/2024,6,27,2,1,1,0,0,kein ausführliches Protokoll,Ella
15089,7/3/2019,3.3,25,0,0,0,0,0,,Merle
15089,8/7/2019,1.35,8,0,0,0,0,0,,Merle
15089,10/16/2019,3.15,29,0,0,0,0,0,,Merle
15089,12/11/2019,1.55,18,0,0,0,0,0,,Merle
15089,3/4/2020,3.1,23,1,0,0,0,0,,Merle
15089,5/27/2020,1.5,15,0,0,0,0,0,,Merle
15089,7/15/2020,1.45,17,1,0,0,0,0,,Merle
15089,10/7/2020,2,19,1,1,1,0,0,,Merle
15089,12/9/2020,0.45,16,0,0,0,0,0,,Merle
15089,3/3/2021,2.3,21,0,0,0,0,0,,Merle
15089,5/5/2021,0.5,20,0,0,0,0,0,,Merle
15089,7/21/2021,0.45,23,0,0,0,0,0,,Merle
15089,8/18/2021,0.3,8,0,0,0,0,0,,Merle
15089,10/6/2021,2.05,17,0,0,0,0,0,,Merle
15089,12/8/2021,0.55,23,0,0,0,0,0,,Merle
15089,3/9/2022,2.05,21,0,0,0,0,0,,Merle
15089,5/18/2022,2.35,19,0,0,0,0,0,,Merle
15089,7/13/2022,1.15,16,0,0,0,0,0,,Merle
15089,10/5/2022,2.4,21,0,0,0,0,0,,Merle
15089,12/7/2022,1.15,17,0,0,0,0,0,,Merle
15089,3/15/2023,2.05,34,0,0,0,0,0,,Merle
15089,6/21/2023,1.3,25,0,0,0,0,0,,Merle
15089,10/4/2023,2.15,27,0,0,0,0,0,,Merle
15089,12/6/2023,2.45,24,0,0,0,0,0,Niederschrift könnte noch nachträglich hochgeladen werden,Merle
15089,3/6/2024,1.2,16,0,0,0,0,0,Niederschrift könnte noch nachträglich hochgeladen werden,Merle
15089,5/15/2024,2.45,20,0,0,0,0,0,Niederschrift könnte noch nachträglich hochgeladen werden,Merle
15085,7/3/2019,2.25,20,0,1,0,1,0,,Merle
15085,8/28/2019,3.05,29,1,1,1,0,0,,Merle
15085,10/30/2019,2.15,22,0,0,0,0,0,,Merle
15085,12/11/2019,1.55,18,0,0,0,0,0,,Merle
15085,2/5/2020,2,18,0,0,0,0,0,,Merle
15085,3/25/2020,1,9,1,1,1,0,0,,Merle
15085,7/1/2020,2.45,14,1,0,0,0,0,,Merle
15085,9/9/2020,1.3,16,0,0,0,0,0,,Merle
15085,10/28/2020,1.5,12,0,0,0,0,0,,Merle
15085,11/11/2020,1.05,7,0,0,0,0,0,,Merle
15085,12/9/2020,1.15,31,0,0,0,0,0,,Merle
15085,2/3/2021,1,2,0,0,0,0,0,Zeit nicht dokumentiert,Merle
15085,4/31/2021,1.25,21,1,1,0,1,0,,Merle
15085,4/28/2021,1.25,8,0,0,0,0,0,,Merle
15085,6/16/2021,1.15,10,0,0,0,0,0,,Merle
15085,9/22/2021,1.45,21,0,0,0,0,0,,Merle
15085,11/3/2021,0.55,14,0,0,0,0,0,,Merle
15085,2/2/2022,2.15,19,0,0,0,0,0,,Merle
15085,3/16/2022,2.4,14,0,0,0,0,0,,Merle
15085,5/11/2022,2.3,12,0,0,0,0,0,,Merle
15085,6/29/2022,1,17,0,0,0,0,0,,Merle
15085,9/21/2022,1.45,19,2,0,0,0,0,,Merle
15085,11/9/2022,0.4,12,0,0,0,0,0,,Merle
15085,12/14/2022,0.5,16,0,0,0,0,0,,Merle
15085,2/1/2023,1.45,12,1,0,0,0,0,,Merle
15085,3/15/2023,1,9,0,0,0,0,0,,Merle
15085,5/25/2023,1.15,14,0,0,0,0,0,,Merle
15085,6/21/2023,1.35,11,0,0,0,0,0,,Merle
15085,9/6/2023,1.45,15,0,0,0,0,0,,Merle
15085,11/1/2023,0.3,12,0,0,0,0,0,,Merle
15085,12/13/2023,1.25,15,0,0,0,0,0,,Merle
15085,1/31/2024,0.25,8,0,0,0,0,0,,Merle
15085,3/20/2024,1.15,13,0,0,0,0,0,,Merle
15085,5/8/2024,0.5,10,0,0,0,0,0,,Merle
15082,9/5/2019,2.1,11,0,0,0,0,0,,Merle
15082,9/26/2019,2.15,10,0,0,0,0,0,,Merle
15082,10/17/2019,4.15,22,1,3,0,3,0,,Merle
15082,11/28/2019,1.36,12,0,0,0,0,0,,Merle
15082,12/12/2019,1.15,11,1,1,1,0,0,,Merle
15082,3/5/2020,3.35,15,5,4,4,0,0,,Merle
15082,5/14/2020,1.5,11,0,0,0,0,0,,Merle
15082,6/25/2020,2.15,9,0,0,0,0,0,,Merle
15082,7/16/2020,2.21,10,1,1,1,0,0,,Merle
15082,9/17/2020,5.3,13,0,0,0,0,0,,Merle
15082,10/29/2020,3.3,13,0,0,0,0,0,,Merle
15082,12/3/2020,4.17,12,2,0,0,0,0,,Merle
15082,2/18/2021,5.05,12,2,2,2,0,0,,Merle
15082,3/25/2021,2.25,12,0,0,0,0,0,,Merle
15082,5/6/2021,2.24,11,1,1,1,0,0,,Merle
15082,6/17/2021,2.45,14,0,0,0,0,0,,Merle
15082,7/8/2021,NA,13,0,0,0,0,0,Zeit nicht dokumentiert,Merle
15082,7/29/2021,1.08,10,0,0,0,0,0,,Merle
15082,9/23/2021,1.39,10,0,0,0,0,0,,Merle
15082,11/4/2021,1,11,0,0,0,0,0,,Merle
15082,12/9/2021,1.2,11,1,1,1,0,0,,Merle
15082,1/20/2022,2.21,12,0,0,0,0,0,,Merle
15082,3/10/2022,2.29,11,1,0,0,0,0,,Merle
15082,3/17/2022,0.4,9,0,0,0,0,0,,Merle
15082,4/21/2022,1.3,10,0,0,0,0,0,,Merle
15082,6/2/2022,2.07,10,1,1,1,0,0,,Merle
15082,7/14/2022,1.03,10,0,0,0,0,0,,Merle
15082,9/15/2022,2.2,11,0,0,0,0,0,,Merle
15082,10/20/2022,1.05,11,0,0,0,0,0,,Merle
15082,12/8/2022,2.23,10,0,0,0,0,0,,Merle
15082,1/26/2023,1.41,10,0,0,0,0,0,,Merle
15082,2/23/2023,2.45,11,0,0,0,0,0,,Merle
15082,3/30/2023,2.11,10,0,0,0,0,0,,Merle
15082,5/11/2023,0.5,10,0,0,0,0,0,,Merle
15082,6/29/2023,1.5,10,0,0,0,0,0,,Merle
15082,7/26/2023,0.5,10,0,0,0,0,0,,Merle
15082,9/14/2023,1.4,11,0,0,0,0,0,,Merle
15082,11/9/2023,1.56,11,0,0,0,0,0,,Merle
15082,12/14/2023,1,10,0,0,0,0,0,,Merle
15082,2/15/2024,2.13,11,0,0,0,0,0,,Merle
15082,3/21/2024,1.43,10,0,0,0,0,0,,Merle
15082,4/25/2024,1.08,11,0,0,0,0,0,,Merle
15082,5/30/2024,2.2,10,0,0,0,0,0,,Merle
12072,9/16/2019,4,39,1,0,0,0,0,,Thomas
12072,10/21/2019,2.5,23,0,0,0,0,0,,Thomas
12072,12/16/2019,3,43,0,0,0,0,0,,Thomas
12072,2/24/2020,2.5,29,1,0,0,0,0,,Thomas
12072,4/20/2020,1,18,1,0,0,0,0,Dieser Antrag ( TOP 13) würde von der AFD allerdings wieder zurückgezogen ,Thomas
12072,6/22/2020,1.5,37,0,0,0,0,0,,Thomas
12072,8/17/2020,NA,8,0,0,0,0,0,Kein ausführliches Protokoll ,Thomas
12072,9/14/2020,2.5,40,0,0,0,0,0,,Thomas
12072,10/26/2020,1.5,27,0,0,0,0,0,,Thomas
12072,12/14/2020,2.5,36,3,0,0,0,0,,Thomas
12072,2/22/2021,2.5,31,0,0,0,0,0,,Thomas
12072,4/26/2021,4,55,0,0,0,0,0,,Thomas
12072,6/21/2021,1.5,26,0,0,0,0,0,,Thomas
12072,9/13/2021,NA,31,1,0,0,0,0,Kein ausführliches Protokoll ,Thomas
12072,11/1/2021,0.5,13,1,0,0,0,0,Dieser Antrag ( TOP 11) würde von der AFD allerdings wieder zurückgezogen ,Thomas
12072,12/13/2021,1.5,26,1,0,0,0,0,Dieser Antrag ( TOP 22) würde von der AFD allerdings zurückgestellt,Thomas
12072,2/28/2022,3,41,2,2,2,0,0,Abg. Max Theilemann fehlt in dieser Sitzung. Die AFD-Fraktion hat in dieser Sitzung nur 7 anwesende Abg. ,Thomas
12072,5/2/2022,2,28,0,0,0,0,0,,Thomas
12072,6/27/2022,2,29,0,0,0,0,0,,Thomas
12072,9/19/2022,2,34,0,0,0,0,0,,Thomas
12072,10/17/2022,NA,27,0,0,0,0,0,Kein ausführliches Protokoll ,Thomas
12072,12/12/2022,2,42,0,0,0,0,0,In der Sitzung ist der Abg. Max Theilemann aus der AFD-Fraktion ausgetreten. Die AFD-Fraktion besteht nun aus 7 Abg.,Thomas
12072,2/27/2023,3.5,46,0,0,0,0,0,Kein ausführliches Protokoll ,Thomas
12072,4/24/2023,1,33,1,0,0,0,0,Kein ausführliches Protokoll ,Thomas
12072,6/26/2023,2.5,42,1,0,0,0,0,Kein ausführliches Protokoll ,Thomas
12072,9/18/2023,1.5,24,1,1,1,0,0,,Thomas
12072,10/16/2023,1,19,0,0,0,0,0,Kein ausführliches Protokoll ,Thomas
12072,12/11/2023,4,46,1,0,0,0,0,Kein ausführliches Protokoll ,Thomas
12072,1/15/2024,3,10,0,0,0,0,0,,Thomas
12072,2/26/2024,3,33,0,0,0,0,0,Kein ausführliches Protokoll ,Thomas
12072,4/29/2024,2.5,29,0,0,0,0,0,Kein ausführliches Protokoll ,Thomas
12071,8/14/2019,4,8,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,9/25/2019,4,9,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,12/11/2019,7.5,10,1,1,1,,,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,2/19/2020,6.5,9,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,5/20/2020,7.5,7,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,6/24/2020,7,10,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,7/8/2020,4,7,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,8/13/2020,1,3,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,10/7/2020,6,9,1,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,11/11/2020,2.5,6,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,12/9/2020,6.5,7,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,2/24/2021,5.5,7,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,4/14/2021,2.5,6,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,6/23/2021,5,7,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,7/7/2021,4.5,9,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,9/1/2021,3.5,7,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,10/6/2021,4,8,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,11/10/2021,5.5,8,1,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,12/8/2021,5.5,7,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,2/9/2022,2,5,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,2/23/2022,4,7,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,3/9/2022,1,5,1,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,3/23/2022,1,7,1,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,4/20/2022,2,8,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,5/18/2022,3,7,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,6/15/2022,2,8,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,6/29/2022,3,7,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,8/24/2022,1.5,10,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,9/28/2022,4,7,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,10/12/2022,3,5,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,10/19/2022,1,6,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,11/30/2022,5,7,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,12/14/2022,4,7,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,1/11/2023,2.5,5,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,3/1/2023,5.5,8,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,4/19/2023,1,5,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,5/24/2023,8,9,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,6/14/2023,4,6,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,7/5/2023,2.5,7,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,9/27/2023,4,8,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,11/7/2023,2,5,3,1,1,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,11/22/2023,4,8,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,12/13/2023,5.5,7,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,1/24/2024,NA,6,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,2/14/2024,4.5,7,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12071,4/24/2024,5.5,9,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12070,9/12/2019,1.5,27,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12070,12/12/2019,3,21,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12070,3/5/2020,2,19,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12070,9/10/2020,2.5,23,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12070,12/3/2020,2.5,29,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12070,6/10/2021,3,27,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12070,9/2/2021,2,19,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12070,12/9/2021,2,29,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12070,3/17/2022,1,16,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12070,6/9/2022,1,15,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12070,9/8/2022,2.5,25,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12070,12/8/2022,1,21,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12070,3/16/2023,1,17,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12070,7/6/2023,2,17,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12070,9/28/2023,2,35,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12070,12/6/2023,2,27,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12070,3/14/2024,2,13,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12070,5/30/2024,1.5,16,0,0,0,0,0,Kein ausführliches Protokoll (Nur Analyse von Beschlussanträgen),Thomas
12069,8/15/2019,2.5,16,0,0,0,0,0,,Thomas
12069,10/10/2019,3.5,12,0,0,0,0,0,,Thomas
12069,12/5/2019,3,27,0,0,0,0,0,,Thomas
12069,2/27/2020,3.5,13,0,0,0,0,0,,Thomas
12069,5/4/2020,4,9,1,0,0,0,0,,Thomas
12069,6/18/2020,2,13,0,0,0,0,0,,Thomas
12069,9/24/2020,2,13,0,0,0,0,0,,Thomas
12069,11/19/2020,3.5,5,1,1,1,0,0,,Thomas
12069,12/3/2020,2,9,0,0,0,0,0,,Thomas
12069,3/4/2021,4.5,19,0,0,0,0,0,,Thomas
12069,4/29/2021,5,17,0,0,0,0,0,,Thomas
12069,6/24/2021,2.5,11,0,0,0,0,0,,Thomas
12069,9/30/2021,3,12,0,0,0,0,0,,Thomas
12069,12/9/2021,3.5,16,0,0,0,0,0,Komplette AFD-Fraktion war bei dieser Sitzung nicht anwesend ,Thomas
12069,3/17/2022,3.5,11,1,0,0,0,0,,Thomas
12069,5/12/2022,1,11,0,0,0,0,0,,Thomas
12069,7/7/2022,2.5,11,1,0,0,0,0,Dieser Antrag ( TOP 7.4.) würde von der AFD allerdings wieder zurückgezogen ,Thomas
12069,10/13/2022,5,30,0,0,0,0,0,,Thomas
12069,12/8/2022,3,25,0,0,0,0,0,,Thomas
12069,3/2/2023,3,12,0,0,0,0,0,,Thomas
12069,5/11/2023,3.5,46,0,0,0,0,0,,Thomas
12069,6/22/2023,3.5,30,0,0,0,0,0,,Thomas
12069,10/12/2023,2,11,1,0,0,0,0,,Thomas
12069,12/6/2023,2.5,11,1,1,1,0,0,,Thomas
12069,3/28/2024,4,76,0,0,0,0,0,,Thomas
12069,5/23/2024,3.5,37,0,0,0,0,0,,Thomas
16061,10/2/2019,3.5,27,0,0,0,0,0,,Robin
16061,12/11/2019,1.92,12,0,0,0,0,0,,Robin
16061,4/29/2020,2,12,1,0,0,0,0,"1 Stimme mehr als Fraktion eigentlich hat, aber diese 1 Stimme kommt von der NPD",Robin
16061,7/8/2020,3.67,17,1,1,1,0,0,,Robin
16061,10/7/2020,4.25,17,2,2,2,0,0,,Robin
16061,6/16/2021,3.75,22,4,3,3,0,0,,Robin
16061,10/6/2021,1.67,14,0,0,0,0,0,,Robin
16061,12/8/2021,3.32,24,2,0,0,0,0,"Änderungsantrag wurde abgelehnt, Änderungsantrag ebenfalls ",Robin
16061,4/6/2022,3.27,17,1,0,0,0,0,Für 2 Antr. ist der KT rechtlich nicht zuständig,Robin
16061,6/29/2022,2.45,13,1,0,0,0,0,"1 Antrag selbst zurückgezogen, 1 Antrag von der TO gestrichen",Robin
16061,9/29/2022,1.82,4,0,0,0,0,0,,Robin
16061,10/15/2022,NA,NA,NA,NA,NA,NA,NA,Daten fehlen komplett!,Robin
16061,12/7/2022,0.1,4,0,0,0,0,0,,Robin
16061,3/29/2023,2.5,12,3,1,1,0,0,,Robin
16061,6/21/2023,2.73,22,1,1,1,0,0,1 Antrag unzuständig,Robin
16061,9/27/2023,NA,NA,NA,NA,NA,NA,NA,Daten fehlen komplett!,Robin
16061,10/20/2023,NA,NA,NA,NA,NA,NA,NA,Daten fehlen komplett!,Robin
16061,11/29/2023,2.67,19,0,0,0,0,0,,Robin
16061,3/20/2024,1.37,16,1,0,0,0,0,KT unzuständig,Robin
16061,4/26/2024,NA,NA,NA,NA,NA,NA,NA,Daten fehlen komplett!,Robin
16061,5/22/2024,NA,NA,NA,NA,NA,NA,NA,Daten fehlen komplett!,Robin
16063,7/3/2019,2.67,13,0,0,0,0,0,,Robin
16063,8/27/2019,2.3,25,0,0,0,0,0,,Robin
16063,9/24/2019,3.4,9,0,0,0,0,0,,Robin
16063,11/13/2019,2.47,15,0,0,0,0,0,,Robin
16063,12/18/2019,3.27,14,1,0,0,0,0,Untersuchen der Stimmen nicht möglich,Robin
16063,3/3/2020,3.08,15,1,0,0,0,0,Untersuchen der Stimmen nicht möglich,Robin
16063,5/26/2020,4.03,19,5,2,2,0,0,Untersuchen der Stimmen nicht möglich,Robin
16063,7/7/2020,3.38,12,3,1,1,0,0,Untersuchen der Stimmen nicht möglich,Robin
16063,9/22/2020,3.2,17,1,0,0,0,0,Untersuchen der Stimmen nicht möglich,Robin
16063,11/3/2020,3.07,19,3,0,0,0,0,,Robin
16063,12/1/2020,4.33,13,1,0,0,0,0,,Robin
16063,2/23/2021,3.28,19,3,0,0,0,0,,Robin
16063,7/20/2021,4.3,15,2,0,0,0,0,,Robin
16063,9/7/2021,5.08,34,2,0,0,0,0,,Robin
16063,11/9/2021,5.12,19,0,0,0,0,0,,Robin
16063,12/7/2021,5.07,17,0,0,0,0,0,,Robin
16063,4/5/2022,3.33,21,0,0,0,0,0,,Robin
16063,6/28/2022,3.88,13,0,0,0,0,0,,Robin
16063,9/6/2022,3.18,14,0,0,0,0,0,,Robin
16063,11/2/2022,3.08,16,0,0,0,0,0,,Robin
16063,12/13/2022,3.78,15,0,0,0,0,0,,Robin
16063,3/14/2023,3.63,16,0,0,0,0,0,,Robin
16063,5/16/2023,2.58,16,1,0,0,0,0,,Robin
16063,7/4/2023,2.25,12,0,0,0,0,0,,Robin
16063,9/5/2023,3.8,19,1,0,0,0,0,,Robin
16063,11/7/2023,4,16,2,0,0,0,0,,Robin
16063,12/19/2023,3.97,24,6,0,0,0,0,Davon 5 Änderungsanträge für den Haushalt und eine wiedervorlage eines vorher vertagten beschlusses,Robin
16063,4/16/2024,1.97,17,0,0,0,0,0,,Robin
16064,7/1/2019,1.5,26,0,0,,,,,Robin
16064,9/2/2019,NA,NA,NA,NA,NA,NA,NA,DATEN FEHLEN!,Robin
16064,11/27/2019,NA,NA,NA,NA,NA,NA,NA,DATEN FEHLEN!,Robin
16064,3/9/2020,1.5,27,1,0,0,0,0,2 Nachbennenungen von AFD Kan. und eine Ergänzungswahl in den Verwaltungsrat. Ebenfalls mit zur Nachbennenung gezählt,Robin
16064,6/24/2020,NA,13,0,0,0,0,0,,Robin
16064,7/15/2020,NA,21,1,0,0,0,0,,Robin
16064,9/23/2020,3.8,28,1,1,1,0,0,Antrag wird in zur weiteren Beratung in den Kreisausschus gegeben,Robin
16064,12/2/2020,3.65,25,1,0,0,0,0,"Gleicher AfD Antrag wie 23.09, wird erneut behandelt und von der CDU geändert ",Robin
16064,12/23/2020,0.9,9,0,0,0,0,0,"Keine direkte Zusammenarbeit mit der CDU, aber intressante Konstelation zum Thema nicht erscheinen im Kreistag von CDU und Afd",Robin
16064,3/24/2021,NA,31,0,0,0,0,0,,Robin
16064,4/28/2021,NA,16,0,0,0,0,0,,Robin
16064,6/21/2021,1.8,30,0,0,0,0,0,,Robin
16064,7/8/2021,0.25,5,0,0,0,0,0,,Robin
16064,7/19/2021,1.4,16,1,1,1,0,0,Gemeinsamer Antrag aller Fraktionen,Robin
16064,8/23/2021,0.5,5,0,0,0,0,0,,Robin
16064,9/13/2021,2.4,24,0,0,0,0,0,,Robin
16064,11/8/2021,3,15,0,0,0,0,0,,Robin
